experiment,condition,model,memory,avg_accuracy,squared_error,ape
trueswell,exp 5,MIGHT,3,0.2176666666666668,0.01330177777777774,0.3463463463463459
trueswell,exp 5,MIGHT,3.5,0.2221833333333331,0.01228033361111116,0.33278278278278356
trueswell,exp 5,MIGHT,4,0.2315833333333336,0.01028534027777772,0.30455455455455377
trueswell,exp 5,MIGHT,4.5,0.23976666666666557,0.00869245444444465,0.2799799799799833
trueswell,exp 5,MIGHT,5,0.2510666666666624,0.00671307111111181,0.24604604604605895
trueswell,exp 5,MIGHT,5.5,0.26491666666666697,0.00463534027777773,0.2044544544544536
trueswell,exp 5,MIGHT,6,0.2783833333333334,0.00298298027777776,0.16401401401401378
trueswell,exp 5,MIGHT,6.5,0.2941999999999982,0.00150544000000014,0.11651651651652202
trueswell,exp 5,MIGHT,7,0.31311666666666593,3.953469444444744e-4,0.05970970970971196
trueswell,exp 5,MIGHT,7.5,0.33419999999999983,1.4399999999995496e-6,0.00360360360360304
trueswell,exp 5,MIGHT,8,0.35573333333333346,5.168044444444493e-4,0.06826826826826858
trueswell,exp 5,MIGHT,8.5,0.3725666666666671,0.00156552111111114,0.11881881881882006
trueswell,exp 5,MIGHT,9,0.389466666666669,0.00318848444444471,0.16956956956957672
trueswell,exp 5,MIGHT,9.5,0.40139999999999976,0.00467855999999996,0.2054054054054046
trueswell,exp 5,MIGHT,10,0.41716666666666574,0.00708402777777761,0.2527527527527499
trueswell,exp 5,MIGHT,10.5,0.43391666666666806,0.01018417361111138,0.3030530530530572
trueswell,exp 5,MIGHT,11,0.4452499999999992,0.01260006249999981,0.3370870870870846
trueswell,exp 5,MIGHT,11.5,0.4555999999999999,0.01503075999999998,0.36816816816816794
trueswell,exp 5,MIGHT,12,0.461000000000001,0.01638400000000025,0.3843843843843874
trueswell,exp 5,MIGHT,12.5,0.4619166666666662,0.01661950694444432,0.38713713713713566
trueswell,previous 0,MIGHT,3,0.20203772401901687,6.339783879734068e-5,0.03791559990944342
trueswell,previous 0,MIGHT,3.5,0.20525747967265737,2.2491499055258e-5,0.02258343013020298
trueswell,previous 0,MIGHT,4,0.20298477521802344,4.921337874165798e-5,0.03340583229512645
