experiment,condition,id,phase,block,word_type,item,word,word_i,exposure,accuracy,selection,correct1,correct2,correct3,value,value1,value2,value3
4,same,6,learning,flush,filler,27,nortle,9,2,0,obj4_1,0,0,NA,goggles,acorn,goggles,NA
4,same,6,learning,flush,filler,28,vep,10,2,0,obj4_1,0,0,NA,keyboard,mitt,keyboard,NA
4,same,6,learning,flush,filler,29,kuabid,11,2,1,obj1_3,0,1,NA,dresser,helicopter,dresser,NA
4,same,6,learning,flush,filler,30,wug,12,2,1,obj1_3,0,1,NA,plane,pinecone,plane,NA
4,same,6,learning,flush,filler,31,smick,13,2,0,obj2_1,0,0,NA,pencil,sandwich,pencil,NA
4,same,6,learning,flush,filler,32,channer,14,2,0,obj4_1,0,0,NA,cookie,lamp,cookie,NA
4,same,6,learning,flush,filler,33,glemp,5,3,0,obj2_1,0,0,0,saw,eraser,pineapple,saw
4,same,6,learning,flush,filler,34,heek,6,3,1,obj1_2,0,0,1,pliers,broccoli,paperclip,pliers
4,same,6,learning,flush,filler,35,toma,7,3,1,obj1_1,0,1,1,flute,bus,flute,flute
4,same,6,learning,flush,filler,36,blicket,8,3,0,obj2_2,0,0,0,cookie,hat,racket,cookie
4,same,6,learning,flush,filler,37,nortle,9,3,0,obj2_2,0,0,0,rose,acorn,goggles,rose
4,same,6,learning,flush,filler,38,vep,10,3,1,obj1_3,0,0,1,scissors,mitt,keyboard,scissors
4,same,6,learning,flush,filler,39,kuabid,11,3,1,obj1_3,0,1,1,dresser,helicopter,dresser,dresser
4,same,6,learning,flush,filler,40,wug,12,3,0,obj2_2,0,1,0,keyboard,pinecone,plane,keyboard
4,same,6,learning,flush,filler,41,smick,13,3,1,obj1_2,0,0,1,pencil,sandwich,pencil,pencil
4,same,6,learning,flush,filler,42,channer,14,3,0,obj3_3,0,0,0,racket,lamp,cookie,racket
4,same,6,learning,post-flush,target,43,zum,15,1,1,obj1_1,1,NA,NA,sock,sock,NA,NA
4,same,6,learning,post-flush,target,44,ruftin,16,1,1,obj4_1,1,NA,NA,ruler,ruler,NA,NA
4,same,6,learning,post-flush,target,45,loog,17,1,1,obj2_1,1,NA,NA,violin,violin,NA,NA
4,same,6,learning,post-flush,target,46,plyder,18,1,1,obj1_1,1,NA,NA,wrench,wrench,NA,NA
4,same,6,learning,post-flush,target,47,zum,15,2,1,obj1_1,1,1,NA,sock,sock,sock,NA
4,same,6,learning,post-flush,target,48,ruftin,16,2,1,obj1_4,1,1,NA,ruler,ruler,ruler,NA
4,same,6,learning,post-flush,target,49,loog,17,2,1,obj1_2,1,1,NA,violin,violin,violin,NA
4,same,6,learning,post-flush,target,50,plyder,18,2,1,obj1_1,1,1,NA,wrench,wrench,wrench,NA
4,same,6,learning,post-flush,target,51,zum,15,3,1,obj1_1,1,1,1,sock,sock,sock,sock
4,same,6,learning,post-flush,target,52,ruftin,16,3,1,obj1_4,1,1,1,ruler,ruler,ruler,ruler
4,same,6,learning,post-flush,target,53,loog,17,3,1,obj1_2,1,1,1,violin,violin,violin,violin
4,same,6,learning,post-flush,target,54,plyder,18,3,1,obj1_1,1,1,1,wrench,wrench,wrench,wrench
4,same,6,test,post-flush,target,55,zum,15,4,1,target_1,1,1,1,sock,sock,sock,sock
4,same,6,test,post-flush,target,56,ruftin,16,4,1,target_4,1,1,1,ruler,ruler,ruler,ruler
4,same,6,test,post-flush,target,57,loog,17,4,1,target_2,1,1,1,violin,violin,violin,violin
4,same,6,test,post-flush,target,58,plyder,18,4,1,target_1,1,1,1,wrench,wrench,wrench,wrench
4,same,6,test,flush,filler,59,glemp,5,4,0,foil1_4,0,0,0,eraser,eraser,pineapple,saw
4,same,6,test,flush,filler,60,heek,6,4,0,foil1_1,0,0,1,broccoli,broccoli,paperclip,pliers
4,same,6,test,flush,filler,61,toma,7,4,0,foil1_1,0,1,1,bus,bus,flute,flute
4,same,6,test,flush,filler,62,blicket,8,4,0,random1_3,0,0,0,clover,hat,racket,cookie
4,same,6,test,flush,filler,63,nortle,9,4,0,random1_1,0,0,0,shuttlecock,acorn,goggles,rose
4,same,6,test,flush,filler,64,vep,10,4,0,random2,0,0,1,hat,mitt,keyboard,scissors
4,same,6,test,flush,filler,65,kuabid,11,4,1,target_3,0,1,1,dresser,helicopter,dresser,dresser
4,same,6,test,flush,filler,66,wug,12,4,0,random4,0,1,0,strawberry,pinecone,plane,keyboard
4,same,6,test,flush,filler,67,smick,13,4,0,foil1_1,0,0,1,sandwich,sandwich,pencil,pencil
4,same,6,test,flush,filler,68,channer,14,4,1,target_2,0,0,0,screwdriver,lamp,cookie,racket
4,same,6,test,pre-flush,target,69,yate,1,4,0,foil3,1,0,0,accordion,apple,bed,drill
4,same,6,test,pre-flush,target,70,fendle,2,4,0,random1_2,1,1,0,hat,bag,bag,bed
4,same,6,test,pre-flush,target,71,mipen,3,4,0,random1_2,1,0,0,cookie,dress,hammer,belt
4,same,6,test,pre-flush,target,72,dax,4,4,0,random5,1,0,1,stapler,computer,clover,computer
4,same,6,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,6,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,Image repetition,NA,NA,NA
4,same,6,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA
4,same,6,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,same,7,learning,warm-up,filler,1,glemp,5,1,0,obj3_1,0,NA,NA,helmet,helmet,NA,NA
4,same,7,learning,warm-up,filler,2,heek,6,1,0,obj1_1,0,NA,NA,broccoli,broccoli,NA,NA
4,same,7,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,same,7,learning,warm-up,filler,4,blicket,8,1,0,obj2_1,0,NA,NA,palm,palm,NA,NA
4,same,7,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,same,7,learning,warm-up,filler,6,vep,10,1,0,obj4_1,0,NA,NA,scissors,scissors,NA,NA
4,same,7,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,same,7,learning,warm-up,filler,8,wug,12,1,0,obj1_1,0,NA,NA,shoe,shoe,NA,NA
4,same,7,learning,warm-up,filler,9,smick,13,1,0,obj3_1,0,NA,NA,pencil,pencil,NA,NA
4,same,7,learning,warm-up,filler,10,channer,14,1,0,obj2_1,0,NA,NA,phone,phone,NA,NA
4,same,7,learning,pre-flush,target,11,yate,1,1,1,obj1_1,1,NA,NA,orchid,orchid,NA,NA
4,same,7,learning,pre-flush,target,12,fendle,2,1,1,obj1_1,1,NA,NA,bike,bike,NA,NA
4,same,7,learning,pre-flush,target,13,mipen,3,1,1,obj1_1,1,NA,NA,boat,boat,NA,NA
4,same,7,learning,pre-flush,target,14,dax,4,1,1,obj4_1,1,NA,NA,computer,computer,NA,NA
4,same,7,learning,pre-flush,target,15,yate,1,2,1,obj1_1,1,1,NA,orchid,orchid,orchid,NA
4,same,7,learning,pre-flush,target,16,fendle,2,2,1,obj1_1,1,1,NA,bike,bike,bike,NA
4,same,7,learning,pre-flush,target,17,mipen,3,2,1,obj1_1,1,1,NA,boat,boat,boat,NA
4,same,7,learning,pre-flush,target,18,dax,4,2,1,obj1_4,1,1,NA,computer,computer,computer,NA
4,same,7,learning,pre-flush,target,19,yate,1,3,1,obj1_1,1,1,1,orchid,orchid,orchid,orchid
4,same,7,learning,pre-flush,target,20,fendle,2,3,1,obj1_1,1,1,1,bike,bike,bike,bike
4,same,7,learning,pre-flush,target,21,mipen,3,3,1,obj1_1,1,1,1,boat,boat,boat,boat
4,same,7,learning,pre-flush,target,22,dax,4,3,1,obj1_4,1,1,1,computer,computer,computer,computer
4,same,7,learning,flush,filler,23,glemp,5,2,1,obj1_3,0,1,NA,eraser,helmet,eraser,NA
4,same,7,learning,flush,filler,24,heek,6,2,0,obj2_1,0,0,NA,pliers,broccoli,pliers,NA
4,same,7,learning,flush,filler,25,toma,7,2,0,obj2_2,0,0,NA,goggles,flute,goggles,NA
4,same,7,learning,flush,filler,26,blicket,8,2,0,obj4_1,0,0,NA,plane,palm,plane,NA
4,same,7,learning,flush,filler,27,nortle,9,2,0,obj4_2,0,0,NA,bus,acorn,bus,NA
4,same,7,learning,flush,filler,28,vep,10,2,0,obj2_4,0,0,NA,mitt,scissors,mitt,NA
4,same,7,learning,flush,filler,29,kuabid,11,2,0,obj4_1,0,0,NA,rose,helicopter,rose,NA
4,same,7,learning,flush,filler,30,wug,12,2,0,obj2_1,0,0,NA,pinecone,shoe,pinecone,NA
4,same,7,learning,flush,filler,31,smick,13,2,0,obj2_3,0,0,NA,sandwich,pencil,sandwich,NA
4,same,7,learning,flush,filler,32,channer,14,2,1,obj1_2,0,1,NA,screwdriver,phone,screwdriver,NA
4,same,7,learning,flush,filler,33,glemp,5,3,1,obj1_3,0,1,1,eraser,helmet,eraser,eraser
4,same,7,learning,flush,filler,34,heek,6,3,0,obj2_3,0,0,0,bus,broccoli,pliers,bus
4,same,7,learning,flush,filler,35,toma,7,3,1,obj1_3,0,0,1,goggles,flute,goggles,goggles
4,same,7,learning,flush,filler,36,blicket,8,3,0,obj3_3,0,0,0,chair,palm,plane,chair
4,same,7,learning,flush,filler,37,nortle,9,3,0,obj2_2,0,0,0,rose,acorn,bus,rose
4,same,7,learning,flush,filler,38,vep,10,3,0,obj3_3,0,0,0,flute,scissors,mitt,flute
4,same,7,learning,flush,filler,39,kuabid,11,3,0,obj2_2,0,0,0,plane,helicopter,rose,plane
4,same,7,learning,flush,filler,40,wug,12,3,1,obj1_2,0,0,1,pinecone,shoe,pinecone,pinecone
4,same,7,learning,flush,filler,41,smick,13,3,0,obj3_3,0,0,0,palm,pencil,sandwich,palm
4,same,7,learning,flush,filler,42,channer,14,3,1,obj1_2,0,1,1,screwdriver,phone,screwdriver,screwdriver
4,same,7,learning,post-flush,target,43,zum,15,1,1,obj2_1,1,NA,NA,tuba,tuba,NA,NA
4,same,7,learning,post-flush,target,44,ruftin,16,1,1,obj2_1,1,NA,NA,strawberry,strawberry,NA,NA
4,same,7,learning,post-flush,target,45,loog,17,1,1,obj2_1,1,NA,NA,violin,violin,NA,NA
4,same,7,learning,post-flush,target,46,plyder,18,1,1,obj1_1,1,NA,NA,wrench,wrench,NA,NA
4,same,7,learning,post-flush,target,47,zum,15,2,1,obj1_2,1,1,NA,tuba,tuba,tuba,NA
4,same,7,learning,post-flush,target,48,ruftin,16,2,1,obj1_2,1,1,NA,strawberry,strawberry,strawberry,NA
4,same,7,learning,post-flush,target,49,loog,17,2,1,obj1_2,1,1,NA,violin,violin,violin,NA
4,same,7,learning,post-flush,target,50,plyder,18,2,1,obj1_1,1,1,NA,wrench,wrench,wrench,NA
4,same,7,learning,post-flush,target,51,zum,15,3,1,obj1_2,1,1,1,tuba,tuba,tuba,tuba
4,same,7,learning,post-flush,target,52,ruftin,16,3,1,obj1_2,1,1,1,strawberry,strawberry,strawberry,strawberry
4,same,7,learning,post-flush,target,53,loog,17,3,1,obj1_2,1,1,1,violin,violin,violin,violin
4,same,7,learning,post-flush,target,54,plyder,18,3,1,obj1_1,1,1,1,wrench,wrench,wrench,wrench
4,same,7,test,post-flush,target,55,zum,15,4,1,target_2,1,1,1,tuba,tuba,tuba,tuba
4,same,7,test,post-flush,target,56,ruftin,16,4,1,target_2,1,1,1,strawberry,strawberry,strawberry,strawberry
4,same,7,test,post-flush,target,57,loog,17,4,1,target_2,1,1,1,violin,violin,violin,violin
4,same,7,test,post-flush,target,58,plyder,18,4,1,target_1,1,1,1,wrench,wrench,wrench,wrench
4,same,7,test,flush,filler,59,glemp,5,4,1,target_3,0,1,1,eraser,helmet,eraser,eraser
4,same,7,test,flush,filler,60,heek,6,4,0,random2,0,0,0,helicopter,broccoli,pliers,bus
4,same,7,test,flush,filler,61,toma,7,4,0,foil1_2,0,0,1,flute,flute,goggles,goggles
4,same,7,test,flush,filler,62,blicket,8,4,0,foil1_2,0,0,0,palm,palm,plane,chair
4,same,7,test,flush,filler,63,nortle,9,4,0,random2,0,0,0,orchid,acorn,bus,rose
4,same,7,test,flush,filler,64,vep,10,4,1,target_1,0,0,0,mitt,scissors,mitt,flute
4,same,7,test,flush,filler,65,kuabid,11,4,0,foil1_3,0,0,0,helicopter,helicopter,rose,plane
4,same,7,test,flush,filler,66,wug,12,4,1,target_2,0,0,1,pinecone,shoe,pinecone,pinecone
4,same,7,test,flush,filler,67,smick,13,4,0,foil2,0,0,0,trumpet,pencil,sandwich,palm
4,same,7,test,flush,filler,68,channer,14,4,1,target_2,0,1,1,screwdriver,phone,screwdriver,screwdriver
4,same,7,test,pre-flush,target,69,yate,1,4,0,random1_2,1,1,1,goggles,orchid,orchid,orchid
4,same,7,test,pre-flush,target,70,fendle,2,4,1,target_1,1,1,1,bike,bike,bike,bike
4,same,7,test,pre-flush,target,71,mipen,3,4,1,target_1,1,1,1,boat,boat,boat,boat
4,same,7,test,pre-flush,target,72,dax,4,4,1,target_4,1,1,1,computer,computer,computer,computer
4,same,7,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,7,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,I tried to choose items that sounded like the word.,NA,NA,NA
4,same,7,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA
4,same,7,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,same,10,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,same,10,learning,warm-up,filler,2,heek,6,1,0,obj1_1,0,NA,NA,broccoli,broccoli,NA,NA
4,same,10,learning,warm-up,filler,3,toma,7,1,0,obj1_1,0,NA,NA,bus,bus,NA,NA
4,same,10,learning,warm-up,filler,4,blicket,8,1,0,obj4_1,0,NA,NA,hat,hat,NA,NA
4,same,10,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,same,10,learning,warm-up,filler,6,vep,10,1,0,obj2_1,0,NA,NA,mitt,mitt,NA,NA
4,same,10,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,same,10,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,same,10,learning,warm-up,filler,9,smick,13,1,0,obj3_1,0,NA,NA,pencil,pencil,NA,NA
4,same,10,learning,warm-up,filler,10,channer,14,1,0,obj2_1,0,NA,NA,phone,phone,NA,NA
4,same,10,learning,pre-flush,target,11,yate,1,1,1,obj1_1,1,NA,NA,orchid,orchid,NA,NA
4,same,10,learning,pre-flush,target,12,fendle,2,1,1,obj1_1,1,NA,NA,bike,bike,NA,NA
4,same,10,learning,pre-flush,target,13,mipen,3,1,1,obj3_1,1,NA,NA,drill,drill,NA,NA
4,same,10,learning,pre-flush,target,14,dax,4,1,1,obj4_1,1,NA,NA,computer,computer,NA,NA
4,same,10,learning,pre-flush,target,15,yate,1,2,1,obj1_1,1,1,NA,orchid,orchid,orchid,NA
4,same,10,learning,pre-flush,target,16,fendle,2,2,1,obj1_1,1,1,NA,bike,bike,bike,NA
4,same,10,learning,pre-flush,target,17,mipen,3,2,1,obj1_3,1,1,NA,drill,drill,drill,NA
4,same,10,learning,pre-flush,target,18,dax,4,2,1,obj1_4,1,1,NA,computer,computer,computer,NA
4,same,10,learning,pre-flush,target,19,yate,1,3,1,obj1_1,1,1,1,orchid,orchid,orchid,orchid
4,same,10,learning,pre-flush,target,20,fendle,2,3,1,obj1_1,1,1,1,bike,bike,bike,bike
4,same,10,learning,pre-flush,target,21,mipen,3,3,1,obj1_3,1,1,1,drill,drill,drill,drill
4,same,10,learning,pre-flush,target,22,dax,4,3,1,obj1_4,1,1,1,computer,computer,computer,computer
4,same,10,learning,flush,filler,23,glemp,5,2,1,obj1_4,0,1,NA,glove,eraser,glove,NA
4,same,10,learning,flush,filler,24,heek,6,2,0,obj2_1,0,0,NA,pliers,broccoli,pliers,NA
4,same,10,learning,flush,filler,25,toma,7,2,1,obj1_1,0,1,NA,flute,bus,flute,NA
4,same,10,learning,flush,filler,26,blicket,8,2,1,obj1_4,0,1,NA,desk,hat,desk,NA
4,same,10,learning,flush,filler,27,nortle,9,2,0,obj2_1,0,0,NA,car,acorn,car,NA
4,same,10,learning,flush,filler,28,vep,10,2,0,obj4_3,0,0,NA,guitar,mitt,guitar,NA
4,same,10,learning,flush,filler,29,kuabid,11,2,1,obj1_3,0,1,NA,dresser,helicopter,dresser,NA
4,same,10,learning,flush,filler,30,wug,12,2,1,obj1_3,0,1,NA,plane,pinecone,plane,NA
4,same,10,learning,flush,filler,31,smick,13,2,0,obj4_4,0,0,NA,helmet,pencil,helmet,NA
4,same,10,learning,flush,filler,32,channer,14,2,1,obj1_2,0,1,NA,screwdriver,phone,screwdriver,NA
4,same,10,learning,flush,filler,33,glemp,5,3,1,obj1_4,0,1,1,glove,eraser,glove,glove
4,same,10,learning,flush,filler,34,heek,6,3,1,obj1_2,0,0,1,pliers,broccoli,pliers,pliers
4,same,10,learning,flush,filler,35,toma,7,3,1,obj1_1,0,1,1,flute,bus,flute,flute
4,same,10,learning,flush,filler,36,blicket,8,3,1,obj1_4,0,1,1,desk,hat,desk,desk
4,same,10,learning,flush,filler,37,nortle,9,3,0,obj4_2,0,0,0,trumpet,acorn,car,trumpet
4,same,10,learning,flush,filler,38,vep,10,3,1,obj1_3,0,0,1,scissors,mitt,guitar,scissors
4,same,10,learning,flush,filler,39,kuabid,11,3,1,obj1_3,0,1,1,dresser,helicopter,dresser,dresser
4,same,10,learning,flush,filler,40,wug,12,3,0,obj4_2,0,1,0,indoor,pinecone,plane,indoor
4,same,10,learning,flush,filler,41,smick,13,3,1,obj1_4,0,0,1,sandwich,pencil,helmet,sandwich
4,same,10,learning,flush,filler,42,channer,14,3,1,obj1_2,0,1,1,screwdriver,phone,screwdriver,screwdriver
4,same,10,learning,post-flush,target,43,zum,15,1,1,obj4_1,1,NA,NA,sunflower,sunflower,NA,NA
4,same,10,learning,post-flush,target,44,ruftin,16,1,1,obj2_1,1,NA,NA,strawberry,strawberry,NA,NA
4,same,10,learning,post-flush,target,45,loog,17,1,1,obj2_1,1,NA,NA,violin,violin,NA,NA
4,same,10,learning,post-flush,target,46,plyder,18,1,1,obj1_1,1,NA,NA,wrench,wrench,NA,NA
4,same,10,learning,post-flush,target,47,zum,15,2,1,obj1_4,1,1,NA,sunflower,sunflower,sunflower,NA
4,same,10,learning,post-flush,target,48,ruftin,16,2,1,obj1_2,1,1,NA,strawberry,strawberry,strawberry,NA
4,same,10,learning,post-flush,target,49,loog,17,2,0,obj4_4,1,0,NA,tuba,violin,tuba,NA
4,same,10,learning,post-flush,target,50,plyder,18,2,1,obj1_1,1,1,NA,wrench,wrench,wrench,NA
4,same,10,learning,post-flush,target,51,zum,15,3,1,obj1_4,1,1,1,sunflower,sunflower,sunflower,sunflower
4,same,10,learning,post-flush,target,52,ruftin,16,3,1,obj1_2,1,1,1,strawberry,strawberry,strawberry,strawberry
4,same,10,learning,post-flush,target,53,loog,17,3,1,obj1_2,1,0,1,violin,violin,tuba,violin
4,same,10,learning,post-flush,target,54,plyder,18,3,1,obj1_1,1,1,1,wrench,wrench,wrench,wrench
4,same,10,test,post-flush,target,55,zum,15,4,1,target_4,1,1,1,sunflower,sunflower,sunflower,sunflower
4,same,10,test,post-flush,target,56,ruftin,16,4,1,target_2,1,1,1,strawberry,strawberry,strawberry,strawberry
4,same,10,test,post-flush,target,57,loog,17,4,0,random4,1,0,1,clarinet,violin,tuba,violin
4,same,10,test,post-flush,target,58,plyder,18,4,1,target_1,1,1,1,wrench,wrench,wrench,wrench
4,same,10,test,flush,filler,59,glemp,5,4,1,target_4,0,1,1,glove,eraser,glove,glove
4,same,10,test,flush,filler,60,heek,6,4,1,target_2,0,0,1,pliers,broccoli,pliers,pliers
4,same,10,test,flush,filler,61,toma,7,4,0,foil1_1,0,1,1,bus,bus,flute,flute
4,same,10,test,flush,filler,62,blicket,8,4,1,target_4,0,1,1,desk,hat,desk,desk
4,same,10,test,flush,filler,63,nortle,9,4,0,foil3,0,0,0,trumpet,acorn,car,trumpet
4,same,10,test,flush,filler,64,vep,10,4,0,foil1_2,0,0,1,mitt,mitt,guitar,scissors
4,same,10,test,flush,filler,65,kuabid,11,4,0,foil1_3,0,1,1,helicopter,helicopter,dresser,dresser
4,same,10,test,flush,filler,66,wug,12,4,0,foil3,0,1,0,indoor,pinecone,plane,indoor
4,same,10,test,flush,filler,67,smick,13,4,0,foil1_3,0,0,1,pencil,pencil,helmet,sandwich
4,same,10,test,flush,filler,68,channer,14,4,1,target_2,0,1,1,screwdriver,phone,screwdriver,screwdriver
4,same,10,test,pre-flush,target,69,yate,1,4,1,target_1,1,1,1,orchid,orchid,orchid,orchid
4,same,10,test,pre-flush,target,70,fendle,2,4,1,target_1,1,1,1,bike,bike,bike,bike
4,same,10,test,pre-flush,target,71,mipen,3,4,1,target_3,1,1,1,drill,drill,drill,drill
4,same,10,test,pre-flush,target,72,dax,4,4,1,target_4,1,1,1,computer,computer,computer,computer
4,same,10,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,10,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,what sounded familiar to words I knew,NA,NA,NA
4,same,10,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,no I just remembered what felt familiar,NA,NA,NA
4,same,10,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,nope,NA,NA,NA
4,same,11,learning,warm-up,filler,1,glemp,5,1,0,obj1_1,0,NA,NA,glove,glove,NA,NA
4,same,11,learning,warm-up,filler,2,heek,6,1,0,obj4_1,0,NA,NA,rose,rose,NA,NA
4,same,11,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,same,11,learning,warm-up,filler,4,blicket,8,1,0,obj4_1,0,NA,NA,hat,hat,NA,NA
4,same,11,learning,warm-up,filler,5,nortle,9,1,0,obj4_1,0,NA,NA,cookie,cookie,NA,NA
4,same,11,learning,warm-up,filler,6,vep,10,1,0,obj3_1,0,NA,NA,notebook,notebook,NA,NA
4,same,11,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,same,11,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,same,11,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,same,11,learning,warm-up,filler,10,channer,14,1,0,obj1_1,0,NA,NA,lamp,lamp,NA,NA
4,same,11,learning,pre-flush,target,11,yate,1,1,1,obj4_1,1,NA,NA,ball,ball,NA,NA
4,same,11,learning,pre-flush,target,12,fendle,2,1,1,obj1_1,1,NA,NA,bike,bike,NA,NA
4,same,11,learning,pre-flush,target,13,mipen,3,1,1,obj1_1,1,NA,NA,boat,boat,NA,NA
4,same,11,learning,pre-flush,target,14,dax,4,1,1,obj2_1,1,NA,NA,banana,banana,NA,NA
4,same,11,learning,pre-flush,target,15,yate,1,2,0,obj4_1,1,0,NA,bookcase,ball,bookcase,NA
4,same,11,learning,pre-flush,target,16,fendle,2,2,1,obj1_1,1,1,NA,bike,bike,bike,NA
4,same,11,learning,pre-flush,target,17,mipen,3,2,0,obj2_1,1,0,NA,dress,boat,dress,NA
4,same,11,learning,pre-flush,target,18,dax,4,2,1,obj1_2,1,1,NA,banana,banana,banana,NA
4,same,11,learning,pre-flush,target,19,yate,1,3,1,obj1_4,1,0,1,ball,ball,bookcase,ball
4,same,11,learning,pre-flush,target,20,fendle,2,3,1,obj1_1,1,1,1,bike,bike,bike,bike
4,same,11,learning,pre-flush,target,21,mipen,3,3,1,obj1_1,1,0,1,boat,boat,dress,boat
4,same,11,learning,pre-flush,target,22,dax,4,3,1,obj1_2,1,1,1,banana,banana,banana,banana
4,same,11,learning,flush,filler,23,glemp,5,2,0,obj4_3,0,0,NA,mitt,glove,mitt,NA
4,same,11,learning,flush,filler,24,heek,6,2,1,obj1_4,0,1,NA,broccoli,rose,broccoli,NA
4,same,11,learning,flush,filler,25,toma,7,2,0,obj4_1,0,0,NA,harp,flute,harp,NA
4,same,11,learning,flush,filler,26,blicket,8,2,0,obj4_3,0,0,NA,racket,hat,racket,NA
4,same,11,learning,flush,filler,27,nortle,9,2,1,obj1_4,0,1,NA,acorn,cookie,acorn,NA
4,same,11,learning,flush,filler,28,vep,10,2,0,obj4_1,0,0,NA,keyboard,notebook,keyboard,NA
4,same,11,learning,flush,filler,29,kuabid,11,2,1,obj1_3,0,1,NA,dresser,helicopter,dresser,NA
4,same,11,learning,flush,filler,30,wug,12,2,1,obj1_3,0,1,NA,plane,pinecone,plane,NA
4,same,11,learning,flush,filler,31,smick,13,2,0,obj2_1,0,0,NA,pencil,sandwich,pencil,NA
4,same,11,learning,flush,filler,32,channer,14,2,1,obj1_1,0,1,NA,phone,lamp,phone,NA
4,same,11,learning,flush,filler,33,glemp,5,3,1,obj1_2,0,0,1,helmet,glove,mitt,helmet
4,same,11,learning,flush,filler,34,heek,6,3,1,obj1_4,0,1,1,broccoli,rose,broccoli,broccoli
4,same,11,learning,flush,filler,35,toma,7,3,1,obj1_3,0,0,1,goggles,flute,harp,goggles
4,same,11,learning,flush,filler,36,blicket,8,3,0,obj3_2,0,0,0,glove,hat,racket,glove
4,same,11,learning,flush,filler,37,nortle,9,3,1,obj1_4,0,1,1,acorn,cookie,acorn,acorn
4,same,11,learning,flush,filler,38,vep,10,3,1,obj1_4,0,0,1,pineapple,notebook,keyboard,pineapple
4,same,11,learning,flush,filler,39,kuabid,11,3,1,obj1_3,0,1,1,dresser,helicopter,dresser,dresser
4,same,11,learning,flush,filler,40,wug,12,3,0,obj3_4,0,1,0,notebook,pinecone,plane,notebook
4,same,11,learning,flush,filler,41,smick,13,3,1,obj1_2,0,0,1,pencil,sandwich,pencil,pencil
4,same,11,learning,flush,filler,42,channer,14,3,1,obj1_1,0,1,1,phone,lamp,phone,phone
4,same,11,learning,post-flush,target,43,zum,15,1,1,obj2_1,1,NA,NA,tuba,tuba,NA,NA
4,same,11,learning,post-flush,target,44,ruftin,16,1,1,obj4_1,1,NA,NA,ruler,ruler,NA,NA
4,same,11,learning,post-flush,target,45,loog,17,1,1,obj3_1,1,NA,NA,sofa,sofa,NA,NA
4,same,11,learning,post-flush,target,46,plyder,18,1,1,obj1_1,1,NA,NA,wrench,wrench,NA,NA
4,same,11,learning,post-flush,target,47,zum,15,2,0,obj2_2,1,0,NA,shuttlecock,tuba,shuttlecock,NA
4,same,11,learning,post-flush,target,48,ruftin,16,2,1,obj1_4,1,1,NA,ruler,ruler,ruler,NA
4,same,11,learning,post-flush,target,49,loog,17,2,1,obj1_3,1,1,NA,sofa,sofa,sofa,NA
4,same,11,learning,post-flush,target,50,plyder,18,2,1,obj1_1,1,1,NA,wrench,wrench,wrench,NA
4,same,11,learning,post-flush,target,51,zum,15,3,1,obj1_2,1,0,1,tuba,tuba,shuttlecock,tuba
4,same,11,learning,post-flush,target,52,ruftin,16,3,1,obj1_4,1,1,1,ruler,ruler,ruler,ruler
4,same,11,learning,post-flush,target,53,loog,17,3,1,obj1_3,1,1,1,sofa,sofa,sofa,sofa
