experiment,id,condition,phase,item,exposure,word,word_type,selected_object,target_selected,input
3,64,Confirm-first,test,54,test,fendle,target,bike,1,target_1
3,64,Confirm-first,test,55,test,mipen,target,hammer,1,target_3
3,64,Confirm-first,test,56,test,zum,target,train,0,foil3_1_2
3,64,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,64,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,64,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,judged using similar sounding words from objects
3,64,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,64,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,none
3,65,Confirm-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,65,Confirm-first,learning,2,1,heek,filler,rose,0,obj4_1
3,65,Confirm-first,learning,3,1,toma,filler,controller,0,obj3_1
3,65,Confirm-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,65,Confirm-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,65,Confirm-first,learning,6,1,vep,filler,pineapple,0,obj1_1
3,65,Confirm-first,learning,7,1,kuabid,filler,skateboard,0,obj3_1
3,65,Confirm-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,65,Confirm-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,65,Confirm-first,learning,10,1,channer,filler,harp,0,obj4_1
3,65,Confirm-first,learning,11,1,yate,target,ball,1,obj4_1
3,65,Confirm-first,learning,12,1,fendle,target,bike,1,obj1_1
3,65,Confirm-first,learning,13,1,mipen,target,dress,1,obj2_1
3,65,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,65,Confirm-first,learning,15,2,yate,target,helmet,0,obj2_1
3,65,Confirm-first,learning,16,2,fendle,target,bike,1,obj1_1
3,65,Confirm-first,learning,17,2,mipen,target,dress,1,obj1_2
3,65,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,65,Confirm-first,learning,19,1,yate,target,sock,0,obj1_1
3,65,Confirm-first,learning,20,1,fendle,target,shirt,0,obj1_1
3,65,Confirm-first,learning,21,1,mipen,target,violin,0,obj2_1
3,65,Confirm-first,learning,22,1,zum,target,wrench,0,obj1_1
3,65,Confirm-first,learning,23,2,glemp,filler,cookie,0,obj4_1
3,65,Confirm-first,learning,24,2,heek,filler,notebook,0,obj2_4
3,65,Confirm-first,learning,25,2,toma,filler,sunflower,0,obj4_4
3,65,Confirm-first,learning,26,2,ruftin,filler,hat,1,obj1_3
3,65,Confirm-first,learning,27,2,nortle,filler,headphone,1,obj1_1
3,65,Confirm-first,learning,28,2,vep,filler,shuttlecock,1,obj3_1
3,65,Confirm-first,learning,29,2,kuabid,filler,dresser,1,obj1_3
3,65,Confirm-first,learning,30,2,dax,filler,train,0,obj4_3
3,65,Confirm-first,learning,31,2,smick,filler,keyboard,1,obj1_3
3,65,Confirm-first,learning,32,2,channer,filler,lamp,1,obj1_4
3,65,Confirm-first,learning,33,3,glemp,filler,pants,0,obj2_3
3,65,Confirm-first,learning,34,3,heek,filler,apple,0,obj2_4
3,65,Confirm-first,learning,35,3,toma,filler,screwdriver,0,obj3_1
3,65,Confirm-first,learning,36,3,ruftin,filler,hat,1,obj1_3
3,65,Confirm-first,learning,37,3,nortle,filler,headphone,1,obj1_1
3,65,Confirm-first,learning,38,3,vep,filler,ruler,0,obj3_4
3,65,Confirm-first,learning,39,3,kuabid,filler,bed,0,obj3_4
3,65,Confirm-first,learning,40,3,dax,filler,bat,0,obj3_1
3,65,Confirm-first,learning,41,3,smick,filler,keyboard,1,obj1_3
3,65,Confirm-first,learning,42,3,channer,filler,lamp,1,obj1_4
3,65,Confirm-first,test,43,test,glemp,filler,tuba,0,foil2_1_1
3,65,Confirm-first,test,44,test,heek,filler,rose,0,foil1_3_1
3,65,Confirm-first,test,45,test,toma,filler,screwdriver,0,foil2_2_4
3,65,Confirm-first,test,46,test,ruftin,filler,hat,1,target_3
3,65,Confirm-first,test,47,test,nortle,filler,headphone,1,target_1
3,65,Confirm-first,test,48,test,vep,filler,pineapple,0,foil1_1_1
3,65,Confirm-first,test,49,test,kuabid,filler,broccoli,0,foil3_4_1
3,65,Confirm-first,test,50,test,dax,filler,helmet,0,foil4_2
3,65,Confirm-first,test,51,test,smick,filler,pencil,0,foil1_1_3
3,65,Confirm-first,test,52,test,channer,filler,lamp,1,target_4
3,65,Confirm-first,test,53,test,yate,target,sock,0,foil3_1_1
3,65,Confirm-first,test,54,test,fendle,target,notebook,0,foil2_3_1
3,65,Confirm-first,test,55,test,mipen,target,dress,1,target_2
3,65,Confirm-first,test,56,test,zum,target,banana,0,foil1_3_3
3,65,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,65,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,65,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,I just tried to remember common pictures that came up with the same words
3,65,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,65,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,NA
3,66,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,66,Conflict-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,66,Conflict-first,learning,3,1,toma,filler,flute,0,obj2_1
3,66,Conflict-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,66,Conflict-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,66,Conflict-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,66,Conflict-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,66,Conflict-first,learning,8,1,dax,filler,pinecone,0,obj3_1
3,66,Conflict-first,learning,9,1,smick,filler,guitar,0,obj2_1
3,66,Conflict-first,learning,10,1,channer,filler,harp,0,obj4_1
3,66,Conflict-first,learning,11,1,yate,target,sunflower,0,obj4_1
3,66,Conflict-first,learning,12,1,fendle,target,shirt,0,obj1_1
3,66,Conflict-first,learning,13,1,mipen,target,sofa,0,obj3_1
3,66,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,66,Conflict-first,learning,15,1,yate,target,orchid,1,obj1_1
3,66,Conflict-first,learning,16,1,fendle,target,bag,1,obj2_1
3,66,Conflict-first,learning,17,1,mipen,target,boat,1,obj1_1
3,66,Conflict-first,learning,18,1,zum,target,clarinet,1,obj3_1
3,66,Conflict-first,learning,19,2,yate,target,orchid,1,obj1_1
3,66,Conflict-first,learning,20,2,fendle,target,bag,1,obj1_2
3,66,Conflict-first,learning,21,2,mipen,target,boat,1,obj1_1
3,66,Conflict-first,learning,22,2,zum,target,clarinet,1,obj1_3
3,66,Conflict-first,learning,23,2,glemp,filler,saw,1,obj3_4
3,66,Conflict-first,learning,24,2,heek,filler,tree,1,obj3_2
3,66,Conflict-first,learning,25,2,toma,filler,sunflower,0,obj4_4
3,66,Conflict-first,learning,26,2,ruftin,filler,desk,1,obj1_4
3,66,Conflict-first,learning,27,2,nortle,filler,acorn,1,obj1_4
3,66,Conflict-first,learning,28,2,vep,filler,ruler,0,obj4_2
3,66,Conflict-first,learning,29,2,kuabid,filler,pencil,0,obj2_4
3,66,Conflict-first,learning,30,2,dax,filler,plane,1,obj1_3
3,66,Conflict-first,learning,31,2,smick,filler,bookcase,0,obj2_2
3,66,Conflict-first,learning,32,2,channer,filler,dress,0,obj4_4
3,66,Conflict-first,learning,33,3,glemp,filler,chair,1,obj1_1
3,66,Conflict-first,learning,34,3,heek,filler,orchid,0,obj2_3
3,66,Conflict-first,learning,35,3,toma,filler,guitar,0,obj4_4
3,66,Conflict-first,learning,36,3,ruftin,filler,harp,0,obj3_1
3,66,Conflict-first,learning,37,3,nortle,filler,acorn,1,obj1_4
3,66,Conflict-first,learning,38,3,vep,filler,pineapple,1,obj1_4
3,66,Conflict-first,learning,39,3,kuabid,filler,sofa,0,obj2_3
3,66,Conflict-first,learning,40,3,dax,filler,plane,1,obj1_3
3,66,Conflict-first,learning,41,3,smick,filler,chair,0,obj4_3
3,66,Conflict-first,learning,42,3,channer,filler,phone,1,obj1_1
3,66,Conflict-first,test,43,test,glemp,filler,boat,0,foil4_1
3,66,Conflict-first,test,44,test,heek,filler,tree,0,foil2_2_2
3,66,Conflict-first,test,45,test,toma,filler,dress,0,foil3_1_1
3,66,Conflict-first,test,46,test,ruftin,filler,train,0,foil2_3_2
3,66,Conflict-first,test,47,test,nortle,filler,acorn,1,target_4
3,66,Conflict-first,test,48,test,vep,filler,phone,0,foil4_1
3,66,Conflict-first,test,49,test,kuabid,filler,dresser,0,foil1_3_1
3,66,Conflict-first,test,50,test,dax,filler,pinecone,0,foil1_1_3
3,66,Conflict-first,test,51,test,smick,filler,bookcase,0,foil2_1_2
3,66,Conflict-first,test,52,test,channer,filler,train,0,foil3_3_2
3,66,Conflict-first,test,53,test,yate,target,pineapple,0,foil4_4
3,66,Conflict-first,test,54,test,fendle,target,shirt,0,foil3_1_1
3,66,Conflict-first,test,55,test,mipen,target,boat,1,target_1
3,66,Conflict-first,test,56,test,zum,target,pinecone,0,foil4_3
3,66,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,66,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,66,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,i try to match the sound and the previous images
3,66,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,I try to remember the words words the pictures
3,66,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,At first the images failed to load so i had to return the study%2C after the images started loading so i decided to complete it.
3,67,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,67,Conflict-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,67,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,67,Conflict-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,67,Conflict-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,67,Conflict-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,67,Conflict-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,67,Conflict-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,67,Conflict-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,67,Conflict-first,learning,10,1,channer,filler,phone,0,obj2_1
3,67,Conflict-first,learning,11,1,yate,target,sunflower,0,obj4_1
3,67,Conflict-first,learning,12,1,fendle,target,strawberry,0,obj2_1
3,67,Conflict-first,learning,13,1,mipen,target,shovel,0,obj1_1
3,67,Conflict-first,learning,14,1,zum,target,bowlingpin,0,obj3_1
3,67,Conflict-first,learning,15,1,yate,target,apple,1,obj2_1
3,67,Conflict-first,learning,16,1,fendle,target,bike,1,obj1_1
3,67,Conflict-first,learning,17,1,mipen,target,bat,1,obj4_1
3,67,Conflict-first,learning,18,1,zum,target,banana,1,obj2_1
3,67,Conflict-first,learning,19,2,yate,target,apple,1,obj1_2
3,67,Conflict-first,learning,20,2,fendle,target,pineapple,0,obj4_3
3,67,Conflict-first,learning,21,2,mipen,target,sandwich,0,obj4_3
3,67,Conflict-first,learning,22,2,zum,target,eraser,1,obj3_1
3,67,Conflict-first,learning,23,2,glemp,filler,chair,1,obj1_1
3,67,Conflict-first,learning,24,2,heek,filler,scissors,0,obj2_1
3,67,Conflict-first,learning,25,2,toma,filler,flute,1,obj1_1
3,67,Conflict-first,learning,26,2,ruftin,filler,ruler,0,obj2_4
3,67,Conflict-first,learning,27,2,nortle,filler,strawberry,1,obj3_1
3,67,Conflict-first,learning,28,2,vep,filler,shuttlecock,1,obj3_1
3,67,Conflict-first,learning,29,2,kuabid,filler,pencil,0,obj2_4
3,67,Conflict-first,learning,30,2,dax,filler,racket,1,obj1_1
3,67,Conflict-first,learning,31,2,smick,filler,camera,0,obj2_3
3,67,Conflict-first,learning,32,2,channer,filler,clarinet,0,obj2_2
3,67,Conflict-first,learning,33,3,glemp,filler,orchid,0,obj4_4
3,67,Conflict-first,learning,34,3,heek,filler,shuttlecock,0,obj4_3
3,67,Conflict-first,learning,35,3,toma,filler,harp,0,obj3_2
3,67,Conflict-first,learning,36,3,ruftin,filler,palm,1,obj1_1
3,67,Conflict-first,learning,37,3,nortle,filler,acorn,1,obj1_4
3,67,Conflict-first,learning,38,3,vep,filler,scissors,1,obj1_3
3,67,Conflict-first,learning,39,3,kuabid,filler,shovel,0,obj2_1
3,67,Conflict-first,learning,40,3,dax,filler,racket,1,obj1_1
3,67,Conflict-first,learning,41,3,smick,filler,eraser,0,obj4_1
3,67,Conflict-first,learning,42,3,channer,filler,harp,1,obj1_3
3,67,Conflict-first,test,43,test,glemp,filler,chair,1,target_1
3,67,Conflict-first,test,44,test,heek,filler,acorn,0,foil3_4_4
3,67,Conflict-first,test,45,test,toma,filler,flute,1,target_1
3,67,Conflict-first,test,46,test,ruftin,filler,palm,1,target_1
3,67,Conflict-first,test,47,test,nortle,filler,acorn,1,target_4
3,67,Conflict-first,test,48,test,vep,filler,scissors,1,target_3
3,67,Conflict-first,test,49,test,kuabid,filler,dresser,0,foil1_3_1
3,67,Conflict-first,test,50,test,dax,filler,racket,1,target_1
3,67,Conflict-first,test,51,test,smick,filler,eraser,0,foil3_3_1
3,67,Conflict-first,test,52,test,channer,filler,screwdriver,0,foil1_1_3
3,67,Conflict-first,test,53,test,yate,target,apple,1,target_2
3,67,Conflict-first,test,54,test,fendle,target,ruler,0,foil3_3_2
3,67,Conflict-first,test,55,test,mipen,target,hammer,0,foil1_3_4
3,67,Conflict-first,test,56,test,zum,target,clover,0,foil1_3_2
3,67,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,67,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,67,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,I associated the words to what I saw most often next to the word.
3,67,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,67,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,No
3,68,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,68,Conflict-first,learning,2,1,heek,filler,drum,0,obj2_1
3,68,Conflict-first,learning,3,1,toma,filler,flute,0,obj2_1
3,68,Conflict-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,68,Conflict-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,68,Conflict-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,68,Conflict-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,68,Conflict-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,68,Conflict-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,68,Conflict-first,learning,10,1,channer,filler,phone,0,obj2_1
3,68,Conflict-first,learning,11,1,yate,target,tuba,0,obj2_1
3,68,Conflict-first,learning,12,1,fendle,target,ruler,0,obj4_1
3,68,Conflict-first,learning,13,1,mipen,target,sofa,0,obj3_1
3,68,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,68,Conflict-first,learning,15,1,yate,target,ball,1,obj4_1
3,68,Conflict-first,learning,16,1,fendle,target,bag,1,obj2_1
3,68,Conflict-first,learning,17,1,mipen,target,hammer,1,obj3_1
3,68,Conflict-first,learning,18,1,zum,target,clarinet,1,obj3_1
3,68,Conflict-first,learning,19,2,yate,target,ball,1,obj1_4
3,68,Conflict-first,learning,20,2,fendle,target,bag,1,obj1_2
3,68,Conflict-first,learning,21,2,mipen,target,hammer,1,obj1_3
3,68,Conflict-first,learning,22,2,zum,target,clarinet,1,obj1_3
3,68,Conflict-first,learning,23,2,glemp,filler,acorn,0,obj4_2
3,68,Conflict-first,learning,24,2,heek,filler,shovel,0,obj4_4
3,68,Conflict-first,learning,25,2,toma,filler,screwdriver,1,obj3_4
3,68,Conflict-first,learning,26,2,ruftin,filler,printer,0,obj2_3
3,68,Conflict-first,learning,27,2,nortle,filler,skateboard,0,obj2_4
3,68,Conflict-first,learning,28,2,vep,filler,shirt,0,obj4_3
3,68,Conflict-first,learning,29,2,kuabid,filler,pencil,0,obj2_4
3,68,Conflict-first,learning,30,2,dax,filler,train,0,obj4_3
3,68,Conflict-first,learning,31,2,smick,filler,camera,0,obj2_3
3,68,Conflict-first,learning,32,2,channer,filler,scissors,1,obj3_2
3,68,Conflict-first,learning,33,3,glemp,filler,apple,0,obj4_1
3,68,Conflict-first,learning,34,3,heek,filler,ball,0,obj2_2
3,68,Conflict-first,learning,35,3,toma,filler,lamp,0,obj3_3
3,68,Conflict-first,learning,36,3,ruftin,filler,desk,1,obj1_4
3,68,Conflict-first,learning,37,3,nortle,filler,clarinet,0,obj3_1
3,68,Conflict-first,learning,38,3,vep,filler,strawberry,0,obj3_2
3,68,Conflict-first,learning,39,3,kuabid,filler,drum,0,obj4_4
3,68,Conflict-first,learning,40,3,dax,filler,bike,0,obj4_3
3,68,Conflict-first,learning,41,3,smick,filler,saw,0,obj3_4
3,68,Conflict-first,learning,42,3,channer,filler,keyboard,0,obj2_1
3,68,Conflict-first,test,43,test,glemp,filler,glove,0,foil1_3_2
3,68,Conflict-first,test,44,test,heek,filler,pliers,0,foil1_1_3
3,68,Conflict-first,test,45,test,toma,filler,lamp,0,foil2_2_2
3,68,Conflict-first,test,46,test,ruftin,filler,hat,0,foil1_1_4
3,68,Conflict-first,test,47,test,nortle,filler,cookie,0,foil1_3_1
3,68,Conflict-first,test,48,test,vep,filler,ruler,0,foil3_2_4
3,68,Conflict-first,test,49,test,kuabid,filler,bed,0,foil3_2_4
3,68,Conflict-first,test,50,test,dax,filler,shoe,0,foil1_3_2
3,68,Conflict-first,test,51,test,smick,filler,keyboard,0,foil1_1_4
3,68,Conflict-first,test,52,test,channer,filler,phone,0,foil1_1_2
3,68,Conflict-first,test,53,test,yate,target,apple,0,foil1_2_4
3,68,Conflict-first,test,54,test,fendle,target,ruler,0,foil3_1_4
3,68,Conflict-first,test,55,test,mipen,target,hammer,1,target_3
3,68,Conflict-first,test,56,test,zum,target,clarinet,1,target_3
3,68,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,68,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,68,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,none
3,68,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,68,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,I'm just stupid
3,69,Conflict-first,learning,1,1,glemp,filler,chair,0,obj2_1
3,69,Conflict-first,learning,2,1,heek,filler,drum,0,obj2_1
3,69,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,69,Conflict-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,69,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,69,Conflict-first,learning,6,1,vep,filler,pineapple,0,obj1_1
3,69,Conflict-first,learning,7,1,kuabid,filler,skateboard,0,obj3_1
3,69,Conflict-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,69,Conflict-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,69,Conflict-first,learning,10,1,channer,filler,harp,0,obj4_1
3,69,Conflict-first,learning,11,1,yate,target,sock,0,obj1_1
3,69,Conflict-first,learning,12,1,fendle,target,ruler,0,obj4_1
3,69,Conflict-first,learning,13,1,mipen,target,stapler,0,obj4_1
3,69,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,69,Conflict-first,learning,15,1,yate,target,ball,1,obj4_1
3,69,Conflict-first,learning,16,1,fendle,target,bookcase,1,obj3_1
3,69,Conflict-first,learning,17,1,mipen,target,dress,1,obj2_1
3,69,Conflict-first,learning,18,1,zum,target,clarinet,1,obj3_1
3,69,Conflict-first,learning,19,2,yate,target,rose,1,obj3_2
3,69,Conflict-first,learning,20,2,fendle,target,bookcase,1,obj1_3
3,69,Conflict-first,learning,21,2,mipen,target,pencil,0,obj4_1
3,69,Conflict-first,learning,22,2,zum,target,phone,0,obj2_4
3,69,Conflict-first,learning,23,2,glemp,filler,helmet,1,obj1_2
3,69,Conflict-first,learning,24,2,heek,filler,stapler,0,obj4_3
3,69,Conflict-first,learning,25,2,toma,filler,sofa,0,obj2_1
3,69,Conflict-first,learning,26,2,ruftin,filler,violin,1,obj3_2
3,69,Conflict-first,learning,27,2,nortle,filler,strawberry,1,obj3_1
3,69,Conflict-first,learning,28,2,vep,filler,mitt,1,obj1_1
3,69,Conflict-first,learning,29,2,kuabid,filler,flute,1,obj3_3
3,69,Conflict-first,learning,30,2,dax,filler,ruler,0,obj2_1
3,69,Conflict-first,learning,31,2,smick,filler,guitar,1,obj1_1
3,69,Conflict-first,learning,32,2,channer,filler,notebook,1,obj3_1
3,69,Conflict-first,learning,33,3,glemp,filler,helmet,1,obj1_2
3,69,Conflict-first,learning,34,3,heek,filler,rose,1,obj1_3
3,69,Conflict-first,learning,35,3,toma,filler,controller,1,obj1_2
3,69,Conflict-first,learning,36,3,ruftin,filler,bed,0,obj2_1
3,69,Conflict-first,learning,37,3,nortle,filler,clover,0,obj3_3
3,69,Conflict-first,learning,38,3,vep,filler,flute,0,obj2_4
3,69,Conflict-first,learning,39,3,kuabid,filler,violin,0,obj2_2
3,69,Conflict-first,learning,40,3,dax,filler,mouse,0,obj2_1
3,69,Conflict-first,learning,41,3,smick,filler,guitar,1,obj1_1
3,69,Conflict-first,learning,42,3,channer,filler,train,0,obj4_2
3,69,Conflict-first,test,43,test,glemp,filler,palm,0,foil2_2_3
3,69,Conflict-first,test,44,test,heek,filler,pliers,0,foil1_1_3
3,69,Conflict-first,test,45,test,toma,filler,controller,1,target_2
3,69,Conflict-first,test,46,test,ruftin,filler,ruler,0,foil2_1_4
3,69,Conflict-first,test,47,test,nortle,filler,bag,0,foil3_3_3
3,69,Conflict-first,test,48,test,vep,filler,strawberry,0,foil2_3_4
3,69,Conflict-first,test,49,test,kuabid,filler,skateboard,0,foil1_1_3
3,69,Conflict-first,test,50,test,dax,filler,printer,0,foil2_1_4
3,69,Conflict-first,test,51,test,smick,filler,guitar,1,target_1
3,69,Conflict-first,test,52,test,channer,filler,phone,0,foil1_2_4
3,69,Conflict-first,test,53,test,yate,target,ball,1,target_4
3,69,Conflict-first,test,54,test,fendle,target,printer,0,foil3_4_4
3,69,Conflict-first,test,55,test,mipen,target,pencil,0,foil2_3_1
3,69,Conflict-first,test,56,test,zum,target,train,0,foil3_1_2
3,69,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,69,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,69,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,try to remember similar pictures in the options
3,69,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,69,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,NA
3,70,Conflict-first,learning,1,1,glemp,filler,eraser,0,obj4_1
3,70,Conflict-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,70,Conflict-first,learning,3,1,toma,filler,flute,0,obj2_1
3,70,Conflict-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,70,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,70,Conflict-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,70,Conflict-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,70,Conflict-first,learning,8,1,dax,filler,pinecone,0,obj3_1
3,70,Conflict-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,70,Conflict-first,learning,10,1,channer,filler,lamp,0,obj1_1
3,70,Conflict-first,learning,11,1,yate,target,shuttlecock,0,obj3_1
