experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
trueswell,exp1,pursuit,NA,295,learning,19,2,moke,hand,0,0.0
trueswell,exp1,pursuit,NA,295,learning,20,2,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,295,learning,21,2,quab,door,0,0.0
trueswell,exp1,pursuit,NA,295,learning,22,2,wode,bird,0,0.0
trueswell,exp1,pursuit,NA,295,learning,23,2,glemp,bird,1,1.0
trueswell,exp1,pursuit,NA,295,learning,24,2,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,295,learning,25,3,heek,eye,0,0.0
trueswell,exp1,pursuit,NA,295,learning,26,3,smick,car,0,0.0
trueswell,exp1,pursuit,NA,295,learning,27,3,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,295,learning,28,3,toop,cat,0,0.0
trueswell,exp1,pursuit,NA,295,learning,29,3,irp,dog,0,0.0
trueswell,exp1,pursuit,NA,295,learning,30,3,yate,hand,0,0.0
trueswell,exp1,pursuit,NA,295,learning,31,3,moke,hand,0,0.0
trueswell,exp1,pursuit,NA,295,learning,32,3,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,295,learning,33,3,quab,car,0,0.0
trueswell,exp1,pursuit,NA,295,learning,34,3,wode,door,1,0.0
trueswell,exp1,pursuit,NA,295,learning,35,3,glemp,bird,1,1.0
trueswell,exp1,pursuit,NA,295,learning,36,3,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,295,learning,37,4,heek,hand,0,0.0
trueswell,exp1,pursuit,NA,295,learning,38,4,smick,bear,0,0.0
trueswell,exp1,pursuit,NA,295,learning,39,4,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,295,learning,40,4,toop,car,1,0.0
trueswell,exp1,pursuit,NA,295,learning,41,4,irp,hand,1,0.0
trueswell,exp1,pursuit,NA,295,learning,42,4,yate,dog,0,0.0
trueswell,exp1,pursuit,NA,295,learning,43,4,moke,eye,0,0.0
trueswell,exp1,pursuit,NA,295,learning,44,4,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,295,learning,45,4,quab,cat,0,0.0
trueswell,exp1,pursuit,NA,295,learning,46,4,wode,door,1,1.0
trueswell,exp1,pursuit,NA,295,learning,47,4,glemp,bird,1,1.0
trueswell,exp1,pursuit,NA,295,learning,48,4,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,295,learning,49,5,heek,eye,0,0.0
trueswell,exp1,pursuit,NA,295,learning,50,5,smick,bird,0,0.0
trueswell,exp1,pursuit,NA,295,learning,51,5,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,295,learning,52,5,toop,dog,0,1.0
